age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
66,638148,616249,639211,684862,699451,703867,634525,624651,623149,611422,590318,758422,751469,762719,725284,716222,686750,685459,693488,719124,728265,740517,753367,758825,791770,810536,834807,850863,879449,936515,922685,924052,914585,910561,917171,893834,902121,893540,886306,891871,860729,824947,794301,772831,737992,719535,704944,704413,685246,676733,668445,653107,654709,671633,660279,665948,657847,663322,644251,640862,641608,650230,655155,662930,663567,672842,664227,660022,665404,676532,670247,673309,672111,673166,666554,658153,643571,635337,614703,607908,594251,582912,569302,549841,531663,514462,506858,495423,481008,461033,457139,453909,451066,447912,445058,442293,439519,436499,433198
67,620010,631560,609823,633847,678546,692926,697351,628926,619153,617482,606259,584348,750428,744050,754814,717997,709213,680430,679502,682607,713134,722914,733952,746586,751996,784644,803241,827293,843206,871534,928086,914381,915736,906354,902366,908916,885790,894002,885498,878329,883844,852983,817522,787152,765876,731350,713059,698600,698073,679079,670642,662429,647229,648817,665588,654337,659954,651926,657352,638453,635094,635833,644378,649259,656964,657595,666786,658249,654081,659415,670443,664214,667249,666062,667108,660555,652229,637778,629619,609171,602437,588902,577666,564179,544893,526878,509832,502296,490965,476679,456883,453024,449824,447006,443881,440607,437870,435123,432134
68,607099,613096,624156,602936,627537,671737,685761,690670,622405,612840,611459,599574,577444,741832,735440,746468,710430,701821,673956,672631,677877,707562,716001,727346,739867,745228,777582,796012,819848,835617,863690,920662,907066,908410,899103,895147,901645,878703,886850,878414,871303,876774,846159,810982,781642,760514,726231,708068,693710,693186,674325,665948,657792,642698,644275,660929,649757,655334,647363,653408,634622,631284,632018,640512,645363,653022,653649,662786,654299,650157,655459,666420,660229,663246,662066,663105,657252,648968,634590,626471,606125,599425,585958,574778,561358,542168,524243,507283,499785,488510,474296,454599,450759,447575,444771,441661,438404,436118,433383
69,590165,599272,605109,616106,595250,620913,664431,678348,682827,615244,606065,603954,591984,570390,732301,726598,737434,702312,694484,667039,662989,671142,699756,708124,719345,731728,737030,769028,787256,810829,826425,854189,910534,897088,898417,889213,885300,891727,869037,877094,869630,862590,868006,837697,802872,773826,752909,718968,700987,686773,686255,667582,659288,651214,636271,637832,654320,643259,648781,640889,646874,628276,624971,625698,634747,639555,647145,647766,656821,648410,644305,649560,660422,654287,657277,656107,657137,651337,643127,628878,620833,600670,594030,580684,569605,556305,537289,519525,502717,495287,484113,470027,450962,447153,443994,441213,438128,434897,432629
70,593006,581286,590259,596738,607171,587040,613505,656651,669922,674165,607771,597855,595286,583984,562352,722568,716867,728090,694140,686526,656510,655511,662810,691358,699627,710713,722948,728186,759800,777809,801099,816508,843939,899608,886323,887636,879432,875562,881918,859478,867446,860064,853101,858458,828483,794041,765314,744627,711060,693276,679218,678706,660239,652695,644702,629909,631454,647777,636826,642293,634480,640405,621993,618721,619441,628400,633159,640674,641289,650252,641926,638507,643714,654478,648398,651361,650202,651223,645475,637339,623218,615245,595264,588683,575458,564478,551299,532453,514849,498193,490829,480240,466267,447354,443576,440442,437683,434623,431418
71,608768,582710,570940,580825,587383,598104,578185,605668,647846,660569,665058,598679,588705,586521,575250,554076,711884,706643,718819,684969,675032,647968,646595,654193,682371,690532,701474,713549,718719,749923,767698,790685,805893,832968,888813,875687,876984,868879,865055,871335,849164,857037,849743,842864,848156,819369,785306,756895,736436,703238,685650,671747,671240,652976,645516,637610,622980,625139,641299,630458,635870,628136,634001,615773,612534,613247,622116,626828,634267,634876,643750,636149,632760,637920,648588,642563,645499,644350,645362,639665,631603,617609,609708,589906,583385,570279,559963,546888,528194,510731,494207,486902,476398,462537,443776,440027,436919,434182,431146
72,551297,597073,570967,560459,570283,577468,587968,568916,596491,638137,650682,654284,588597,579300,576453,566025,544914,700442,696577,708347,672556,665198,638193,636896,644380,672135,680864,691653,703560,708657,739424,756950,779616,794611,822139,877258,864303,865584,857583,853809,860007,838125,846752,839546,832750,837978,809537,775883,747813,727599,694799,678108,664358,663856,645793,638415,630596,616127,618263,634245,623523,629512,621854,627661,609616,606409,607114,615895,620559,627924,628527,637312,629788,627065,632179,642751,636780,639689,638551,639553,633908,625919,612051,604221,584597,578718,565717,555483,542513,523968,506645,490254,483007,472587,458836,440225,436507,433424,430708
73,536257,539510,584056,558877,548666,558969,566919,577357,558227,586796,627641,638890,642389,578208,568288,565998,555637,535439,689079,685037,694417,661834,654372,627981,626705,634070,661381,669971,681278,693006,698027,728332,745596,767921,783486,810629,864976,852203,853465,845577,841856,848827,827230,835745,828632,821924,827085,799013,766572,738839,718868,686462,669971,656385,655890,638044,631392,623660,609349,611462,627268,616664,622587,615014,621384,603519,600345,601043,609736,614354,621645,622242,630939,623490,621422,626489,636966,631049,633932,632804,633797,628203,620286,606542,599387,579920,574088,561191,551039,538173,519776,502592,486332,479143,468806,455166,437144,433452,430390
74,519840,523687,525966,570584,545807,536610,547037,555296,565455,546804,575849,614915,626150,630060,566362,556967,554591,544806,525745,676292,670404,681669,649422,642593,616678,615425,622657,650138,658581,669697,681225,686161,716679,733666,755635,770950,797659,851137,839420,840664,832893,829228,836095,814821,824044,817031,810417,815505,787827,755840,728495,709523,677538,661261,647852,647363,629749,623184,616176,602037,604124,619741,609264,615116,607634,614549,596881,593741,594432,603029,607596,614807,615397,623999,617255,615207,620224,630596,624738,627593,626476,627460,621921,614703,601084,593992,574701,568922,556140,546080,533329,515098,498068,482441,475310,465056,451524,433647,429984
75,496567,506960,509272,512406,555667,532190,523333,534116,542475,552626,535123,562945,601241,613015,615828,554027,544466,542572,533883,514408,660239,656499,667333,636433,629741,604344,603116,610204,637785,646068,656972,668282,673124,703779,720460,742033,757073,783301,836667,825149,826372,818734,815131,821881,801784,810859,803959,797450,802457,775221,744502,717568,698880,667375,651342,638134,638300,620933,614460,607549,593609,595667,611064,601344,607119,599734,606560,589121,586022,586704,595792,600305,607429,608012,616511,609848,607825,612782,623029,617866,620689,619585,620557,615080,607941,594472,587458,568954,563232,550579,540619,527996,509947,493088,477617,470557,460405,447461,429744
76,478976,482210,492039,494784,497591,540163,517250,509360,519955,528587,539128,521467,549087,586884,597697,601204,540220,531505,530624,521003,500510,644868,641299,651984,622432,615887,591049,589847,597389,624391,632501,643176,654248,659661,689703,706051,727192,742689,768418,820771,809472,810671,803997,800459,807087,787352,796264,790291,783894,788816,762043,731846,705369,687698,656697,640921,627924,628088,611619,605243,598436,584705,586732,601898,592324,598620,591338,598068,580874,577818,578490,588047,592501,599533,600108,608496,601920,599923,605428,615553,610452,613241,612150,613111,607699,600646,587932,580996,562696,557037,544522,534672,522188,504338,488157,472840,465851,455801,442986
77,454349,463150,466005,477519,478925,482076,523527,501056,493751,505137,513868,523877,507003,534331,570235,581870,584625,525763,518346,515948,505823,486886,628490,625266,635684,606871,600489,576863,575691,583052,609406,617953,628383,639200,644489,674530,690518,711194,726350,752282,803535,792473,793647,787113,784450,790945,771605,780339,774485,769000,773828,747564,717941,691967,675319,644876,629384,616622,616782,601221,594954,588263,574765,576757,592268,582847,589042,581877,588499,571580,569151,569813,579226,583613,590540,591106,599977,593493,591524,596952,606935,601905,604656,604192,605140,599799,592837,580289,573443,555381,550352,537988,528256,515922,498286,482299,467166,460261,450788
78,436815,438348,445416,449619,461122,462496,465661,505719,483515,477223,489364,497244,507613,491887,517299,553415,564036,567636,511316,502187,499100,490627,473055,610892,607759,617885,590485,584276,561288,560147,567893,593561,601886,612045,623220,628377,657666,673945,694126,708917,734227,785053,774246,775393,769009,767192,773545,754629,763171,758221,752851,757578,731865,702864,678128,661813,631979,616796,604906,605063,589798,583650,577086,564419,566376,581607,572355,578439,571403,578495,561863,559475,560126,569379,574275,581091,581649,590378,583997,582060,587998,597831,592877,595586,595129,596063,591402,584538,572165,565415,547605,542647,530456,521389,509215,491808,476029,461093,454278
79,411233,417981,420126,428003,431965,444178,444663,447558,486136,465205,459929,471533,479630,490262,473983,500056,534369,545322,549844,493664,483845,482055,474613,457917,591343,588918,598731,572180,566748,544449,543343,550856,576348,584432,594296,605770,610782,639252,655749,675384,689777,714403,764642,754115,755233,749784,748012,754206,735764,744855,740024,734782,739396,715032,686698,662531,646591,618075,603227,591598,591752,577412,571393,564967,552566,554482,569975,560908,566870,559975,567503,551187,548845,549484,558561,563938,570631,571179,579751,573485,572165,578002,587668,582798,585461,585012,586526,581939,575185,563011,556368,538844,534508,522499,513568,501577,484431,468888,454638
80,384464,392198,396927,400986,408313,413695,425452,425072,428253,465001,446148,440802,452313,461054,470284,456104,480635,514429,526084,527760,474013,465351,464274,457526,441432,570646,568306,578374,552726,547478,526483,525413,533228,557905,565730,575872,586991,591848,620074,636076,655123,669773,693685,742467,733000,734086,728790,727816,733842,715898,725489,720783,715678,720911,697156,669531,645967,631073,603241,588749,577991,578141,564132,558251,552538,540409,542283,557435,549129,554966,548215,555586,540164,537868,538494,547390,553224,559789,560327,568735,562589,561866,567598,577090,572307,574923,575067,576555,572046,565407,553439,547467,530222,525956,514139,505351,494053,477165,461855
81,359466,364084,370177,375502,380230,388238,393366,404492,404055,407354,442519,425307,420843,432359,439915,450097,435869,460163,493871,502658,504385,453769,446281,445703,439225,424216,548391,546710,556396,532275,527222,507529,506498,514565,538378,546495,556293,567033,572317,599612,615722,634159,649010,672181,719451,711010,712064,707655,706709,712561,695853,705175,700601,696355,701446,678333,652123,629172,614665,588160,574031,563541,564266,550592,544853,539829,527980,529810,545172,537048,542757,536155,543918,528820,526573,527724,536442,542159,548594,549680,557930,551900,551190,557381,566702,562006,564574,564716,566754,562321,555795,544031,538707,521739,517540,505913,497265,486642,470007
82,218936,336403,341661,349795,352229,357273,366342,371395,382462,381487,386199,418846,403312,400186,409352,418373,427083,414713,439070,468561,477431,479584,433039,425752,425646,419460,405550,524810,523202,533027,509920,505606,486720,486238,493983,517382,525182,535154,545486,551141,577426,593556,611329,626295,648654,694989,686836,687854,684303,683388,689759,673586,683315,678883,674768,680403,657983,633211,610926,596840,571692,557958,547762,549031,535726,530142,525794,514253,516035,531543,523622,529188,523287,530864,516128,514462,515586,524104,530232,536524,537587,545655,540310,539615,545676,555368,550766,553282,553421,555985,551637,545235,533694,529010,512347,508225,496807,488812,478369
83,155570,203983,310893,320554,326920,329201,332517,340053,345716,356922,358602,362879,394704,380759,376316,386509,394210,403674,392934,413022,441720,450978,454680,410520,403612,403938,398487,385678,499094,498088,507975,485953,482348,464331,464357,472247,494617,502599,512142,522576,528544,553752,569814,586876,601869,623357,668580,660736,662403,658983,658786,664928,650010,659399,655801,651825,657950,636270,612949,591377,577741,553969,540661,531329,532560,520190,514768,510546,499853,501586,516659,509484,514900,509681,517062,502709,501600,502697,511001,517506,523648,524685,533105,527882,527204,533671,543150,538649,541110,541799,544310,540053,534330,523020,518430,502100,498568,487367,479524
84,149725,143552,187932,287262,296659,303300,305359,307757,314667,320860,329591,334025,339153,369558,354648,352595,361140,369736,379577,365962,386374,413542,424096,427399,385889,379799,380510,375773,363695,471145,470693,480036,459712,456301,439722,440211,447691,469391,476966,486535,496969,502646,527172,542462,559293,573581,594682,638494,631003,633257,629988,630458,636336,622710,631704,628913,625101,631632,610819,589044,568313,555209,532918,520116,511670,512855,501463,496236,492166,482359,484031,499093,492162,497908,492862,499999,486622,485549,486610,495160,501463,507938,508945,517112,512574,511915,518195,527942,523567,525959,527171,529613,525471,520438,509422,504951,489046,486104,475183
85,170871,136599,130661,172989,262574,273069,279256,281629,283459,290266,296097,303765,309266,314699,341216,329223,326547,335183,344257,349855,338706,358308,384869,394833,397908,359649,353973,355015,350972,339691,440521,440098,449314,430750,427554,412459,412917,420381,440758,448348,457343,467648,472990,496596,511542,527413,541461,561380,603376,596298,599061,595969,596413,602610,589706,598855,596209,593220,599418,580278,559591,540466,528004,507338,495150,487110,488751,477895,473409,469526,460170,462249,476634,470507,476000,471176,478499,465698,465156,466173,474364,480903,487113,488078,496427,492071,491951,497985,507352,503671,505973,507138,510018,506029,501181,491083,486773,471440,469090
86,194274,154349,122595,118539,156707,238273,248246,254370,257105,259529,265316,270045,278125,284028,287224,313435,301039,300229,308797,313617,320243,310018,330127,354464,363641,366871,331956,326717,328034,324649,314214,407922,407531,416514,399736,396770,383174,383600,390955,410346,417412,426243,435848,441299,463324,477780,493131,506266,525452,564760,558731,561320,559019,559435,565851,553734,562924,560437,558220,564053,546622,527135,509659,497907,478927,467422,460319,461870,451610,447845,444172,435781,437750,451849,446040,451248,447146,454095,442413,441898,443330,451120,457339,463731,464650,473095,468944,468829,475078,484014,480502,483204,484317,487577,483764,479129,469966,465841,451168
87,174697,172825,136395,110300,105876,140875,213370,222576,228402,232945,234297,238677,244281,252492,255800,261107,283301,273375,273406,277429,283396,289067,282883,300415,322917,331277,334587,303076,298619,299823,297054,287820,373657,373706,382360,366958,364632,352520,352912,360069,377929,384854,393423,402288,407760,428111,441947,456639,468802,487094,523533,518502,521467,519328,520275,526241,515526,524082,522327,520261,526261,510545,492344,476531,465543,448276,437507,431319,432772,423611,420079,417077,409198,411485,424738,419724,424624,420764,427758,416753,416710,418060,425857,431728,438226,439094,447548,443621,443512,449899,458361,455516,458077,459133,462710,459092,455173,446468,442549
88,155547,152658,149097,120745,97325,93855,124792,187685,195734,201579,207364,207767,212907,218748,224300,229190,232485,254237,245503,241985,246835,251833,260569,254028,270073,290625,298480,301462,273374,269653,271040,268834,260477,338533,338951,347182,333564,331450,320793,321503,328383,344671,351372,359588,368093,373101,392150,405265,419195,430360,447639,481650,477022,480271,478821,479693,485721,476346,484252,483152,481762,487318,473275,456403,442221,432490,416448,406881,401126,402911,394805,391513,389133,381782,384327,396705,392442,397448,393835,400809,390497,390874,392141,399880,405393,411933,412749,421143,417447,417788,423805,432235,429552,432425,433421,437261,433842,430594,422359
89,133044,131651,127826,128747,104558,85194,81939,108676,165287,171972,174033,180975,182769,187719,190738,197870,200576,204776,224661,213216,212072,215250,223505,230603,225069,239555,258075,265349,268302,243303,240261,241768,240069,232866,302987,303700,311423,299541,297974,288714,289353,295873,310893,317288,325068,333124,337656,355287,367575,380629,391197,406904,438302,434567,438007,436684,437960,443949,435857,443090,442568,441776,447358,434466,419434,406843,397891,383549,375145,369838,371886,364800,361758,359948,353530,355887,367746,364186,368832,365873,372352,363162,363903,365083,372688,377826,384333,385507,393347,390313,390632,396681,404572,402490,405615,406549,410588,407377,404758
90,105120,112437,109718,109202,108931,89890,73274,70209,93002,143230,147974,149299,156364,158541,160585,165541,170375,173875,178020,191492,183747,181529,187437,194002,200394,195585,208413,224783,231384,233959,212403,209988,211547,210060,203991,265719,266649,273429,263296,262217,254068,254920,260960,274208,280166,287360,294482,298826,314785,325672,337618,347383,361331,389650,386765,389826,389086,390660,396002,389220,395680,395655,395389,400385,389282,375813,364938,357306,344427,337255,332485,334698,328685,325944,324673,318884,321366,332074,329224,333424,331115,337350,329025,330060,331130,338400,343066,349359,350426,357946,355185,355866,361376,368969,367071,370326,371179,375278,372343
91,86191,87053,92056,91992,91175,91857,75706,61524,59066,78656,121814,124431,126828,133214,132910,136876,139570,145270,148233,148486,161497,153774,154977,159508,165095,170736,166834,177776,191965,197602,200035,181817,179750,181295,180231,175024,228253,229318,235149,226698,225769,219007,219996,225208,236915,242343,248566,255021,258783,272918,282683,293052,301876,313996,338995,336485,339538,339283,340656,345710,339789,345824,345803,345966,350737,341011,329588,320051,313714,302407,296447,292254,294534,289571,287157,286362,281256,283766,293221,291034,294747,293037,298555,291516,292433,293712,300161,304642,310230,311529,318214,316114,316721,321986,328751,327427,330331,331463,335123
92,62513,69959,69733,75803,74888,75505,75812,62592,50705,48904,65643,100196,103609,105794,109458,110993,112976,116481,121373,120185,122650,132164,129228,129095,132870,137690,142564,139306,148621,160482,165393,167629,152363,150810,152107,151394,147195,191961,193085,197995,191106,190549,184842,185896,190301,200430,205265,210535,216258,219448,231708,239998,249094,256594,267211,288824,286685,289626,289408,290920,295236,290520,295679,296007,296146,300582,292587,282786,274924,269481,260070,254944,251631,253594,249610,247529,247130,242724,245174,253343,251744,254956,253770,258549,252744,253540,254942,260540,264734,269590,271030,276846,275335,275864,280772,286671,285844,288379,289699
93,47236,49717,54699,56249,60543,60800,61376,61225,50506,41402,40015,52870,81437,84702,84966,89560,89705,92323,95283,96282,96940,97721,109033,105320,105213,108422,112355,116475,113813,121572,131274,135457,137288,124937,123664,124880,124295,120994,157792,158909,162950,157472,157012,152494,153364,157189,165555,169754,174113,179061,181703,192085,198958,206748,212973,222052,240013,238522,240969,241077,242336,246227,242293,246892,247166,247282,251286,244603,236692,230111,225825,217938,213898,211118,213019,209672,208172,207836,204130,206436,213315,212220,214928,214182,218215,213569,214241,215426,220417,223965,228343,229562,234765,233484,233932,238375,243384,242967,245122
94,32241,36605,37813,43209,43644,47796,48077,48553,48975,40342,33261,31384,41835,65141,66394,68087,70644,71496,73451,73213,75505,74594,79009,86572,83624,83539,86196,89322,92714,90595,96771,104626,107959,109556,99700,98684,99779,99311,96674,126233,127127,130523,126135,125766,122300,122998,126222,132941,136312,139987,143965,146271,154629,160161,166639,171656,178974,193690,192487,194703,194790,195808,199197,196015,199736,200204,200298,203793,198373,191957,186850,183369,176966,173899,171639,173184,170673,169452,169387,166366,168245,174065,173172,175381,174986,178282,174486,175249,176218,180301,183427,187013,188241,192507,191457,192058,195706,199818,199719
95,23363,24311,26954,28990,32507,33549,36704,36940,38091,38736,31728,25510,24229,32689,49341,51554,52226,54883,55649,54860,56055,56452,58624,61073,67006,64725,64742,66801,69224,71946,70302,75191,81294,83884,85234,77566,76875,77727,77363,75406,98462,99286,101938,98637,98349,95639,96307,98832,104093,106869,109749,113013,114822,121383,125887,130978,135093,140852,152434,151680,153426,153689,154492,157167,154852,157791,158161,158436,161200,157111,152030,147985,145412,140334,138076,136281,137508,135685,134714,134662,132427,133923,138730,138018,139779,139639,142269,139240,140024,140798,144060,146742,149610,150781,154198,153357,154031,156956,160254
96,16400,17254,17494,20055,21122,24346,25054,27290,28086,29780,30072,23522,19375,18513,24270,37624,38707,39836,41447,40293,40802,40632,43323,44261,46110,50657,48932,48945,50569,52403,54535,53289,56995,61702,63668,64778,58950,58501,59150,58873,57459,75028,75755,77779,75260,75139,73068,73675,75606,79631,81861,84068,86681,88069,93101,96681,100591,103887,108315,117222,116793,118138,118341,119113,121175,119545,121815,122100,122471,124608,121604,117671,114540,112694,108759,107009,105754,106706,105427,104673,104632,103028,104192,108070,107516,108887,108918,110969,108607,109359,109963,112655,114752,116995,118061,120737,120078,120760,123054
97,10981,11797,11980,12758,14071,15356,17559,18179,20203,21305,22796,21639,17158,14483,13246,17960,27307,28842,29302,29016,29171,28420,30407,31755,32443,33799,37182,35916,35926,37168,38516,40138,39220,41948,45474,46923,47741,43505,43174,43653,43507,42462,55445,56059,57556,55768,55678,54143,54667,56100,59086,60823,62462,64404,65523,69267,71930,74940,77396,80695,87447,87128,88131,88400,88977,90518,89420,91117,91453,91731,93331,91203,88253,85905,84633,81678,80363,79527,80243,79281,78818,78788,77580,78561,81485,81067,82210,82233,83782,82107,82675,83132,85280,86867,88565,89490,91519,91019,91657
98,6838,7643,7901,8505,8725,9888,10871,12349,12977,14740,15766,16125,15362,12386,10142,9607,12695,19650,20560,20113,20528,19836,20722,21741,22705,23229,24200,26659,25788,25794,26723,27693,28899,28238,30244,32787,33878,34517,31454,31258,31605,31543,30785,40253,40755,41843,40599,40533,39470,39852,40953,43133,44461,45660,47143,48028,50773,52797,55006,56886,59311,64361,64126,64952,65151,65665,66802,66081,67335,67675,67972,69158,67672,65484,63827,62882,60768,59790,59247,59781,59144,58798,58855,57952,58763,60951,60719,61575,61675,62836,61662,62089,62515,64130,65411,66689,67476,69005,68719
99,4866,4702,4971,5411,5682,5945,6643,7469,8547,9207,10791,10705,11153,10728,8258,7145,6689,8985,13421,13635,13742,13403,14090,14339,15044,15734,16098,16770,18501,17896,17927,18573,19246,20113,19654,21080,22852,23613,24093,21955,21818,22091,22048,21549,28177,28528,29332,28459,28454,27708,27976,28790,30322,31301,32144,33189,33860,35795,37222,38834,40161,41932,45503,45337,45986,46127,46557,47363,46851,47808,48049,48260,49171,48115,46624,45445,44772,43327,42630,42243,42683,42228,42041,42081,41436,42074,43640,43475,44149,44221,45116,44273,44580,44948,46109,47030,48016,48582,49683
100,6121,7093,7200,8095,8538,9122,9575,10158,11297,13106,15435,16205,17252,18420,17698,16558,14984,14132,14804,17177,19714,20445,22552,23464,24209,25137,26173,27070,28074,29826,30561,31051,31778,32675,33805,34234,35422,37318,39019,40416,39941,39549,39474,39398,39030,43038,45830,48132,49048,49631,49527,49631,50219,51577,53074,54572,56201,57673,59855,62166,64679,67138,69847,73868,76337,78333,79702,80854,82108,82583,83500,84242,84852,85826,85774,84785,83397,82077,80307,78727,77467,76942,76315,75793,75484,74874,74892,75906,76449,77229,77774,78697,78748,78977,79360,80348,81571,82985,84254
